,Model,Prediction_Time,Size
0,AdaBoost,0.0072154998779296875,55272
1,Decision Tree,0.002733945846557617,21331
2,Gaussian Naive Bayes,0.0033218860626220703,47688
3,Nearest Neighbors,0.006865024566650391,383813
4,Neural Network,0.0029189586639404297,1076637
5,Quadratic Discriminant Analysis,0.0038166046142578125,397831
6,Random Forest,0.013762235641479492,306005
7,Support Vector Machine,0.002894878387451172,205416
