,Model,Prediction_Time,Size
141,Quadratic Discriminant Analysis,0.009219884872436523,369699
142,Quadratic Discriminant Analysis,0.012768030166625977,369699
143,Quadratic Discriminant Analysis,0.009647130966186523,369699
144,Random Forest,0.009725093841552734,137801
145,Random Forest,0.020290374755859375,324488
146,Random Forest,0.01836562156677246,245906
147,Random Forest,0.015581846237182617,215942
148,Random Forest,0.011185169219970703,75860
149,Random Forest,0.008965492248535156,79532
150,Random Forest,0.02752542495727539,402932
151,Random Forest,0.027570247650146484,474531
152,Random Forest,0.025931596755981445,533244
153,Random Forest,0.014804601669311523,228046
154,Random Forest,0.008246660232543945,76151
155,Random Forest,0.010866403579711914,80852
156,Random Forest,0.03457045555114746,755828
157,Random Forest,0.015241146087646484,268687
158,Random Forest,0.015426397323608398,305866
159,Random Forest,0.015307903289794922,253399
160,Random Forest,0.009352922439575195,76889
161,Random Forest,0.008679628372192383,82601
162,Random Forest,0.008510589599609375,178330
163,Random Forest,0.009446382522583008,164558
164,Random Forest,0.022085905075073242,510771
165,Random Forest,0.03311419486999512,766101
166,Random Forest,0.008971691131591797,82316
167,Random Forest,0.008916378021240234,76154
168,Support Vector Machine,0.002667665481567383,156922
169,Support Vector Machine,0.004109621047973633,99247
170,Support Vector Machine,0.0030889511108398438,96043
171,Support Vector Machine,0.002713918685913086,156922
172,Support Vector Machine,0.003092527389526367,80023
173,Support Vector Machine,0.003301382064819336,73615
174,Support Vector Machine,0.0027577877044677734,188962
175,Support Vector Machine,0.0030701160430908203,112063
176,Support Vector Machine,0.0042057037353515625,188962
177,Support Vector Machine,0.003119230270385742,102451
178,Support Vector Machine,0.0026845932006835938,73615
179,Support Vector Machine,0.0032806396484375,73615
180,Support Vector Machine,0.0028104782104492188,249841
181,Support Vector Machine,0.0027451515197753906,249841
182,Support Vector Machine,0.003113985061645508,249841
183,Support Vector Machine,0.0029976367950439453,249841
184,Support Vector Machine,0.002611398696899414,89635
185,Support Vector Machine,0.002592802047729492,83227
186,Support Vector Machine,0.00506591796875,365185
187,Support Vector Machine,0.0036916732788085938,365185
188,Support Vector Machine,0.004495143890380859,365185
189,Support Vector Machine,0.0032129287719726562,365185
190,Support Vector Machine,0.0025718212127685547,92839
191,Support Vector Machine,0.002638101577758789,96043
