,Model,Prediction_Time,Size
117,Support Vector Machine,0.0026731491088867188,104072
118,Support Vector Machine,0.0026726722717285156,86692
119,Support Vector Machine,0.0026497840881347656,79740
120,Support Vector Machine,0.002626657485961914,104072
121,Support Vector Machine,0.002695798873901367,100596
122,Support Vector Machine,0.0027048587799072266,100596
123,Support Vector Machine,0.002682924270629883,97120
124,Support Vector Machine,0.002645254135131836,114500
125,Support Vector Machine,0.003020048141479492,361302
126,Support Vector Machine,0.0027170181274414062,107548
127,Support Vector Machine,0.002732992172241211,117976
